ID,Text,Comment
Saving.SaveExists,Speicherstand „{0}“ existiert bereits.,{0} stands for save name
Saving.SaveGamePanelHeader,Spiel speichern,
Saving.Saves,Speicherstände,One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement.
Saving.SemiCompatibleSaveVersion,"Der Speicherstand ({0}) ist nicht mit der aktuellen Version ({1}) kompatibel. Das Laden kann zu Abstürzen und Problemen führen, die das Spiel erheblich beeinträchtigen. Wir empfehlen dir, ein neues Spiel zu starten, um die neuen Spielinhalte uneingeschränkt genießen zu können. 

Möchtest du den Speicherstand wirklich laden?","{0} is the save version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to load an incompatible save."
Saving.Settlements,Siedlungen,One of the two headers in the load game panel. Shown above a list of settlements.
Saving.SteamCompatibilityMessage,"<RedHighlight><i>Wechsle auf einen benutzerdefinierten Zweig im Steam-Client, um eine ältere Version des Spiels zu spielen.</i></RedHighlight>",Additional message on Steam that is shown when the save is not compatible with the current version of the game. It is shown below Saving.SemiCompatibleSaveVersion and Saving.NonCompatibleSaveVersion messages.
Saving.TakenName,Es gibt bereits eine Siedlung mit diesem Namen.,Error message shown after inputting a settlement name that is already used.
Science.SciencePoints,Wissenschaftspunkte,The name of a resource which can be spent to unlock new technology
Settings.Accessibility.DisableStarfieldRotation,Sternrotation deaktivieren,Label for disabling starfield (stars in the night sky) rotation in accessibility settings
Settings.Accessibility.Header,Barrierefreiheit,Header for accessibility section in settings panel
Settings.Analytics.ConsentToggle,Analytik aktiviert,Selected when giving consent to data collection/analytics.
Settings.Analytics.DataDeleted,Erhobene Daten gelöscht.,Confirmation info that the collected data has been deleted.
Settings.Analytics.DeleteData,Erhobene Daten löschen,Selected when withdrawing consent to data collection/analytics.
Settings.Analytics.Header,Analytik,Header for the data collection/analytics consent section.
Settings.GameSaving.AutoSavingOn,Automatisches Speichern,
Settings.GameSaving.Header,Speichern,
Settings.Graphics.AnisotropicFiltering,Anisotropische Filter,Label for anisotropic textures quality option
Settings.Graphics.AnisotropicTextures,Anisotropische Texturen,Label for anisotropic textures quality option
Settings.Graphics.AntiAliasing.FXAA,FXAA,Label for FXAA anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx2,MSAA x2,Label for MSAA with x2 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx4,MSAA x4,Label for MSAA with x4 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx8,MSAA x8,Label for MSAA with x8 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MacMSAAWarning,Dadurch können auf älterer Hardware Grafikfehler auftreten.,Warning message for Mac users about potential artifacts when using MSAA anti-aliasing
Settings.Graphics.AntiAliasing.SMAA,SMAA,Label for SMAA anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasingQuality,Kantenglättung,Antialiasing dropdown label in graphics settings panel
Settings.Graphics.Bloom,Bloom,Label for bloom effect dropdown in graphics settings panel
Settings.Graphics.Header,Grafikqualität,Header for graphics quality section in settings panel
Settings.Graphics.LightQuality,Lichtqualität,Label for Light quality dropdown
Settings.Graphics.OverallGraphicsQuality,Voreinstellung,Label for graphics quality dropdown
Settings.Graphics.Quality.Custom,Benutzerdefiniert,Label for custom graphics quality option
Settings.Graphics.Quality.High,Hoch,Label for high quality graphics option
Settings.Graphics.Quality.Low,Niedrig,Label for low quality graphics option
Settings.Graphics.Quality.Medium,Mittel,Label for medium quality graphics option
Settings.Graphics.Quality.Off,Aus,"Label for graphics quality option that disables certain graphic effect, please keep short"
Settings.Graphics.Quality.On,An,"Label for graphics quality option that enables certain graphic effect, please keep short"
Settings.Graphics.Quality.Ultra,Ultra,Label for ultra quality graphics option
Settings.Graphics.ShadowQuality,Schattenqualität,Label for shadow quality option
Settings.Graphics.TextureQuality,Texturqualität,Label for texture quality option
Settings.Graphics.WaterQuality,Wasserqualität,"Label for water quality dropdown, used in graphics settings panel"
Settings.Header,Einstellungen,
Settings.Input.DragCamera,Kamera ziehen,
Settings.Input.EdgePanCamera,Scrolling am Bildschirmrand,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,Scrolling am Bildschirmrand – Geschwindigkeit,
Settings.Input.Header,Eingabe,
Settings.Input.InvertZoom,Zoom invertieren,
Settings.Input.KeyboardCameraMovementSpeed,Bewegungsgeschwindigkeit (Tastatur),
Settings.Input.KeyboardCameraRotationSpeed,Drehungsgeschwindigkeit (Tastatur),
Settings.Input.KeyboardCameraZoomSpeed,Zoomgeschwindigkeit (Tastatur),
Settings.Input.LockCursorInWindow,Mauszeiger im Fenster fixieren,"When this option is enabled, mouse cursor cannot leave game window / display"
Settings.Input.MouseWheelCameraZoomSpeed,Zoomgeschwindigkeit (Mausrad),Label of a slider for setting the speed of camera zooming with the mouse wheel.
Settings.Input.OnScreenKeyboard.Auto,Auto.,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnScreenKeyboard.Disabled,Deaktiviert,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnScreenKeyboard.Enabled,Aktiviert,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnscreenKeyboard,„Big Picture“-Tastatur für Steam:,Label for dropdown indicating OnScreen Keyboard mode
Settings.Input.SwapMouseCameraMovementWithRotation,Kameratasten tauschen,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,Ändern,Please keep short
Settings.Language.Current,Sprache:,
Settings.Language.Restart,Jetzt neustarten,Please keep short
Settings.Language.Warning,Änderungen erfordern einen Neustart des Spiels.,Warning shown when user changes language
Settings.Screen.AntiAliasing,Kantenglättung,Label for anti-aliasing toggle in settings window
Settings.Screen.Brightness,Helligkeit,Label for overall brightness level setting in screen settings panel
Settings.Screen.FrameRateLimit,Maximale Bildfrequenz,Label of a dropdown for setting a FPS limit. It should probably be left unchanged in most languages.
Settings.Screen.FrameRateLimit.Unlimited,Unbegrenzt,A dropdown value indicating unlimited frame rate.
Settings.Screen.FrameRateLimit.Value,{0} FPS,{0} is a number. FPS stands for Frames Per Second.
Settings.Screen.FullScreen,Vollbild,
Settings.Screen.GraphicsQuality,Grafikqualität,
Settings.Screen.Header,Grafik,
Settings.Screen.Quality.High,Hoch,Please keep short
Settings.Screen.Quality.Low,Niedrig,Please keep short
Settings.Screen.Quality.Medium,Mittel,Please keep short
Settings.Screen.Quality.Ultra,Ultra,Please keep short
Settings.Screen.ResolutionScale,Auflösungsmaßstab,Please keep short
Settings.Screen.ScreenHeader,Bildschirm,Section label in settings panel
Settings.Screen.ScreenResolution,Bildschirmauflösung,
Settings.Screen.VSync,VSync,Label of a dropdown for choosing a VSync mode.
Settings.Screen.VSync.0,Aus,A dropdown item indicating VSync mode.
Settings.Screen.VSync.1,An,A dropdown item indicating VSync mode.
Settings.Screen.VSync.2,Jedes zweite Bild,A dropdown item indicating VSync mode.
Settings.Sound.EnvironmentVolume,Umgebungslautstärke,
Settings.Sound.Header,Audio,
Settings.Sound.MasterVolume,Gesamtlautstärke,
Settings.Sound.MusicVolume,Musiklautstärke,
Settings.Sound.MuteWhenMinimized,Audio bei minimiertem oder inaktiven Fenster stummschalten,
Settings.Sound.UIVolume,UI-Lautstärke,
Settings.Tutorial.DisableTutorial,Tutorial deaktivieren,
Settings.Tutorial.Header,Tutorial,
Settings.UI.Header,Benutzeroberfläche,
Settings.UI.RunInBackground,Im Hintergrund fortlaufen lassen,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,FPS anzeigen,
Settings.UI.UIScaleFactor,UI-Skalierung,
Status.BadwaterContamination.Incubation,Dieser Biber hat zu viel Zeit in kontaminiertem Wasser verbracht. Er wird in ein paar Tagen erkranken.,Shown as an status alert when beaver spents too much time in contaminated water (and will get sick soon). Badwater should be the same as Good.Badwater.DisplayName.
Status.BadwaterContamination.Incubation.Short,Biber wird krank,Shown as an status alert when beaver spents too much time in contaminated badwater (and will get sick soon). Please keep short.
Status.Beaver.Dead,Verstorben,Shown in the beaver info window to explain that the beaver died
Status.BombActivationWarning,Explodiert bald.,Text shown in entity panel when count down is active for a water source.
Status.Bot.Dead,Zerstört.,This shows up when a bot has been destroyed
Status.Breeding.ProgressHalted,"Zucht gestoppt, fehlende Nährstoffe",
Status.Breeding.ProgressHalted.Short,Zucht gestoppt,Please keep short.
Status.Buildings.BlockedByContamination,Dieses Gebäude ist durch Faulwasser außer Betrieb gesetzt.,Shown as status when badwater contamination affects building and stops it from working. Badwater should be the same as Good.Badwater.DisplayName.
Status.Buildings.BlockedByContamination.Short,Durch Faulwasser außer Betrieb,Shown as status when badwater contamination affects building and stops it from working (please keep short). Badwater should be the same as Good.Badwater.DisplayName.
Status.Buildings.DirectionalBlocking,"Der Bauauftrag wird gestartet, sobald der vorherige abgeschlossen ist.","Status shown on construction sites, that need to be finished in directional order."
Status.Buildings.Flooded,Überflutet.,Notification that shows in the selected building's panel when it's flooded.
Status.Buildings.Flooded.Short,Überflutetes Gebäude,Alert that shows up when a building is flooded. Please keep short.
Status.Buildings.NeedsWater,"Dieses Gebäude benötigt tieferes Wasser, um zu funktionieren.",
Status.Buildings.NeedsWater.Short,Das Gebäude benötigt Wasser,Please keep short.
Status.Buildings.Paused,Pausiert.,"Alternative terms: Paused, Switched off"
Status.Buildings.PipeObstructed,Rohr blockiert.,Text shown in building panel when input pipe of water pump is obstructed.
Status.Buildings.Unreachable,Dieses Gebäude ist nicht durch Pfade mit einem Bezirkszentrum verbunden.,Shown when a building isn't connected to a District Center.
Status.Buildings.Unreachable.Short,Nicht verbundenes Gebäude,Shown when a building isn't connected to a District Center. Please keep short.
Status.Buildings.VerticalBlocking,"Der Bauauftrag wird gestartet, sobald der vorherige abgeschlossen ist.","Status shown on construction sites, that need to be finished from bottom to top."
Status.ConstructionSites.NoMaterials,Verfügt nicht über alle erforderlichen Materialien.,Shown in the building box when there are no available materials in the nearby storages or no storages nearby
Status.ConstructionSites.NoMaterials.Short,Der Baustelle fehlen Materialien.,Notification that the construction can't be finished. Please keep short.
Status.Distribution.InvalidConnection,Das Gebäude muss mit zwei Bezirken verbunden sein.,"Shown as status of District Crossing, when both entrances of the building are connected to the same district or when other half is not connected to any district"
Status.Emptying.EmptyingInProgress,Das Gebäude wird geräumt und nimmt keine neuen Güter an.,
Status.FixedStockpile.Unreachable,"Mit einem Bezirk verbinden, um Güter zu sammeln.",Text shown in entity panel when a stockpile building is not connected to a district and its goods cannot be collected.
Status.Hauling.NoHaulingPost,"Benötigt Schlepper, um zu funktionieren.",Haulers are the same as in Building.HaulingPost.Description.
Status.Homelessness.Stranded,Gestrandet.,This status is activated after a beaver or a bot got stranded and cut off from the village.
Status.Homelessness.Stranded.Short,Gestrandet,This alert is activated after a beaver or a bot got stranded and cut off from the village. Please keep short
Status.HydroponicGarden.CultivationHalted,Kultivierung wegen Mangel an Arbeitern oder Wasser gestoppt. Diese Nutzpflanze geht bald ein.,"Shown as status of Hydroponic Garden building, when it is not able to produce and its crops are about to die."
Status.HydroponicGarden.CultivationHalted.Short,Kultivierung gestoppt,Alert that shows up when Hydroponic Garden building is not able to produce and growth is stopped. Please keep short.
Status.Inventory.NoGoodSelected,Keine Güter ausgewählt.,A warning that no good is selected for storage in warehouse.
Status.Inventory.NoGoodSelected.Short,Keine Güter ausgewählt,A warning that no good is selected for storage in warehouse. Please keep short.
Status.Inventory.UnwantedStock,Wartet auf Räumung des alten Vorrats.,"A warning that there are different goods in a warehouse, than currently selected. Different goods needs to be taken out, before new selected goods can be brought in."
Status.Manufactory.NoRecipe,Kein Produktionsplan ausgewählt.,A warning that no recipe is selected for crafting
Status.Manufactory.NoRecipe.Short,Kein Produktionsplan,A warning that no recipe is selected for crafting. Please keep short.
Status.Mechanical.NoPower,Das Gebäude benötigt Energie für den Betrieb. Schließe es an einen Generator an.,
Status.Mechanical.NoPower.Short,Das Gebäude benötigt Energie,Power is not an electrical but mechanical/kinetic energy. Please keep short.
Status.NaturalResources.Contaminated,Kontaminiert.,Shown when a plant is dying because it is contaminated. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.NaturalResources.Drying,Droht zu vertrocknen.,Shown when a plant is dying because it has no access to the water
Status.NaturalResources.NotEnoughWater,Auf dem Trockenen.,Shown when a water plant is dying because its river or lake dried up.
Status.NaturalResources.TooMuchWater,Überflutet.,Shown when a plant is dying because it is submerged in water.
Status.Need.BadwaterContamination,Kontaminiert mit Faulwasser.,This shows up in the selected beaver's panel when it is contaminated. Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.Need.BadwaterContamination.Short,Kontaminierter Biber,This shows up as an alert when a beaver is contaminated. Please keep short. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.Need.Biofuel,Kein Kraftstoff mehr.,This shows up when a bot runs out of fuel.
Status.Need.Biofuel.Short,Roboter hat keinen Kraftstoff mehr,This shows up when a bot runs out of fuel. Please keep short. Bot should be the same as Bot.TemplateName.
Status.Need.ChippedTeeth,Abgebrochene Zähne.,This shows up when a beaver has broken teeth.
Status.Need.ChippedTeeth.Short,Abgebrochene Zähne,This shows up when a beaver has broken teeth. Please keep short.
Status.Need.Hunger,Hungert.,This shows up when a beaver's hunger reaches critical levels. Please keep short.
Status.Need.Injury,Verletzt.,This shows up in the selected beaver's panel when it has an injury.
Status.Need.Injury.Short,Der Biber ist verletzt,This shows up as an alert when a beaver has an injury. Please keep short.
Status.Need.Power,Keine Energie mehr.,This shows up when a bot runs out of power.
Status.Need.Power.Short,Roboter hat keine Energie mehr,This shows up when a bot runs out of power. Please keep short. Bot should be the same as Bot.TemplateName.
Status.Need.Sleep,Erschöpft.,
Status.Need.Thirst,Dehydriert.,This shows up on the entity panel when a beaver is extremely thirsty
Status.Object.UnreachableObject,Dieses Objekt ist zu weit von einem Bezirk entfernt und kann nicht erreicht werden. Lege mehr Pfade oder einen neuen Bezirk an.,"Shown when a building, construction site, demolishable object or rubble is out of a district's range."
Status.RecoveredGoodStack.NoStorage,Kein Stauraum verfügbar. Baue weitere Lagerplätze.,Shown on Rubble's panel when there is no storage space for goods. Storage should be translated similar to ToolGroups.Storage
Status.Science.NotEnoughScience,Nicht genug Wissenschaftspunkte zur Betreibung.,Shown when the player doesn't have enough Science Points to power a building. Science Points should be the same as Science.SciencePoints
Status.Science.NotEnoughScience.Short,Nicht genug Wissenschaftspunkte,Prompt when player doesn't have enough science points to unlock something. Please keep short. Science Points should be the same as Science.SciencePoints
Status.TimedActivationWarning,Wird bald aktiviert.,Text shown in entity panel when count down is active for a water source.
Status.TimedComponentActivator.Short,{0} Tage,"Text shown in alert area when count down is active, please keep short."
Status.UnstableCoreActivationWarning,Explodiert bald.,Text shown in entity panel when count down is active for a unstable core.
Status.Wonder.NotEnoughGoods,Nicht genug Materialien zum Starten.,Shown when the player tries to activate a Wonder but the building does not have all of its materials stored yet.
Status.Wonder.NotEnoughWorkers,Nicht genug Arbeiter zum Starten.,Shown when the player tries to activate a Wonder but there are not enough workers to operate the building.
Status.Work.LackOfResources,Kann nicht alle erforderlichen Materialien erhalten.,
Status.Work.LackOfResources.Short,Gebäude benötigt Güter,Please keep short.
Status.Work.NoUnemployed,Keine Arbeiter im Bezirk verfügbar.,Shown when there are no unemployed workers available in a district to work in this building.
Status.Work.NoUnemployed.Short,Gebäude hat kein Personal,A notification that lets players know that the building has no workers. Please keep short.
Status.Yielding.NothingToDoInRange,Keine Aufgaben in Reichweite,
SteamWorkshop.Changelog,Änderungsprotokoll,Label of the text field that allows entering the changelog of the item to be uploaded to Steam Workshop.
SteamWorkshop.Description,Beschreibung,Label of the text field that allows entering the description of the item to be uploaded to Steam Workshop.
SteamWorkshop.LegalAgreement,Mit der Einreichung dieses Elements stimmst du den <link><u>Workshop-Nutzungsbedingungen</u></link> zu.,Tagged text is a highlightable link to the Steam Workshop terms of service. Do not remove or translate tags.
SteamWorkshop.Name,Name,Label of the text field that allows entering the name of the item to be uploaded to Steam Workshop.
SteamWorkshop.Preview,Vorschau,Label of the preview of the item to be uploaded to Steam Workshop.
SteamWorkshop.RefreshThumbnail,Aktualisieren,Label of a button that tries to load the preview of the item to be uploaded to Steam Workshop.
SteamWorkshop.ShowWorkshopItem,Im Steam Workshop öffnen,Label of the button that opens the Steam Workshop page of the item that has been uploaded to Steam Workshop.
SteamWorkshop.SteamMapTooltip,Steam Workshop-Karte,Tooltip on the map icon that indicates that the map is from Steam Workshop.
SteamWorkshop.Tags,Tags,Label of the list of tags in Steam Workshop that user can set. It should be translated the same way as Steam is translating it: https://partner.steamgames.com/doc/features/workshop/tags
SteamWorkshop.Update,Aktualisieren,Label of the checkbox that determines whether certain elements of the item to be uploaded to Steam Workshop should be updated.
SteamWorkshop.UploadAsNew,Neu hochladen,Label of the checkbox that determines whether the item to be uploaded to Steam Workshop should be uploaded as a new item or as an update to an existing item.
SteamWorkshop.UploadButton,Hochladen,Text on the button that starts uploading the item to Steam Workshop.
SteamWorkshop.UploadFailed,Steam-Upload fehlgeschlagen. Fehlercode: {0},"Message that is shown when an item could not be uploaded to Steam Workshop. {0} is the error code, for example ""k_EResultAccessDenied (15)"""
SteamWorkshop.UploadHeader,Zu Steam Workshop hochladen,Header of the panel that allows uploading items to Steam Workshop.
SteamWorkshop.UploadProgress,Wird hochgeladen: {0},Message that is shown when an item is being uploaded to Steam Workshop. {0} stands for percentage value of the upload progress. Please keep short.
SteamWorkshop.UploadSuccess,Dein Inhalt wurde hochgeladen!,Message that is shown when an item has been successfully uploaded to Steam Workshop.
SteamWorkshop.UploadToSteamWorkshop,Zu Steam Workshop hochladen,Label of a button that uploads a mod to Steam Workshop.
SteamWorkshop.Visibility,Ansicht,Label of the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Friends,Nur Freunde,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Private,Privat,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Public,Öffentlich,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Unlisted,Nicht gelistet,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
StockpilePriority.Accept,Einlagern,"Please keep short. Defines a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Accept.Long,Güter werden eingelagert.,"Describes a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Empty,Räumen,"Please keep short. Defines a state of a warehouse, where it is going to be emptied"
StockpilePriority.Empty.Long,Güter in andere Lagerhäuser umverteilen.,"Describes a state of a warehouse, where it is going to be emptied"
StockpilePriority.Obtain,Empfangen,"Please keep short. Defines a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Obtain.Long,Güter aus anderen Lagerhäusern empfangen.,"Describes a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Supply,Ausliefern,"Please keep short. Defines a state of a warehouse, where it accepts goods, but haulers will move them to other warehouses if able"
StockpilePriority.Supply.Long,Güter in andere Lagerhäuser ausliefern.,"Defines a state of a warehouse, where it accepts goods, but haulers will move them to other warehouses if able"
TerrainPhysicsPostLoader.TerrainHasNoSupport,Das Gelände hatte keine gültige Unterstützung und wurde entfernt.,Warning shown when loaded terrain has invalid physical support
Thumbnail.NoPreview,Keine Vorschau,Text shown with default thumbnail when the selected map or save has no preview image
Time.DaysShort,{0} d,"{0} stands for days, for example 16d. Please keep very short."
Time.HourShort,h,Hour abbreviation
Time.HoursShort,{0} h,"{0} stands for hours, for example 16h. Please keep very short. (renamed from Work.WorkingHoursShort)"
TimedComponentActivator.CountdownNotActive,Inaktiv,Text shown in entity panel when count down is not active for entity.
TimedComponentActivator.CyclesUntilCountdownActivation,Countdown-Aktivierungszyklus,Label for input field shown in entity panel in editor. Allows to set a cycle number in which count down will start.
TimedComponentActivator.DaysUntilActivationLoc,Countdown-Dauer in Tagen,Label for input field shown in entity panel in editor. Allows to set a number of days until activation.
TimedComponentActivator.DaysUntilActivationProgress,Wird aktiviert in: {0} Tagen,Text shown in entity panel during gameplay when count down is active. Informs abount time left until activation.
TimedComponentActivator.DaysUntilExplosionProgress,Explodiert in: {0} Tagen,Text shown in entity panel during gameplay when count down is active. Informs abount time left until activation.
TimedComponentActivator.IsEnabledToggle,Verzögerte Aktivierung,Label for toggle in entity panel in editor. Allows to enable or disable time activation.
Toggle.Selected,(ausgewählt),Indication in tooltip about selected item. Fore example: 'Planting (selected)'
Toggle.State.Closed,Geschlossen,Indication in tooltip about toggle state. For example 'Status: Closed'
Toggle.State.Off,aus,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: off'
Toggle.State.On,an,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: on'
Toggle.State.Open,Geöffnet,Indication in tooltip about toggle state. For example 'Status: Open'
ToolGroups.Decoration,Dekoration,Buildings and objects that are for decoration
ToolGroups.Demolishing,Gebäude und Ressourcen abreißen,
ToolGroups.DistrictManagement,Bezirksverwaltung,"Toolbar category for buildings used for district management - that includes builders, moving goods and making new districts"
ToolGroups.FieldsPlanting,Nutzpflanzen anpflanzen,This is in active voice as in 'to plant crops'
ToolGroups.Food,Nahrung,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,Bäume und Büsche pflanzen,This is in active voice
ToolGroups.Housing,Wohnraum,Buildings that beavers can live in
ToolGroups.Landscaping,Landschaftsgestaltung,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.MapEditor,Karteneditor,Objects specific to map editor such as starting point or water source
ToolGroups.MapEditorObjects,Objekte,
ToolGroups.MapEditorResources,Ressourcen,
ToolGroups.MapEditorWater,Wasser,
ToolGroups.Metal,Metall,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,Monumente,Awe-inspiring statues and fantastic contraptions
ToolGroups.NaturalOverhangs,Natürliche Überhänge,Name for the category grouping natural/rock overhangs in the toolbar.
ToolGroups.Other,Sonstiges,Buildings that don't fit in other categories
ToolGroups.Paths,Pfade und Strukturen,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,Energie,Buildings that produce and transfer power
ToolGroups.Priority,Prioritäten zuweisen,This is in active voice
ToolGroups.Ruins,Ruinen,Group for different types of ruin objects
ToolGroups.Science,Wissenschaft,Buildings that produce Science points
ToolGroups.Storage,Lagerplätze,Buildings that store goods and resources
ToolGroups.TreeCutting,Bäume fällen,This is in active voice
ToolGroups.Water,Wasser,Buildings that gather and store water.
ToolGroups.Wood,Holz,Buildings that allow gathering and producing using wood
TopBar.Badwater,Faulwasser,A group of goods. Please keep short.
TopBar.Food,Nahrung,A group of goods. Please keep short.
TopBar.Ingredients,Zutaten,Please keep short.
TopBar.Logs,Rohholz,A group of goods. Please keep short.
TopBar.Materials,Materialien,A group of goods. Please keep short.
TopBar.Nothing,Nichts,A group of goods. Please keep short.
TopBar.Science,Wissenschaft,A group of goods. Please keep short.
TopBar.Water,Wasser,A group of goods. Please keep short.
TreeCuttingSelectionTool.Description,"Verwende dieses Werkzeug, um einen Bereich für das Fällen von Bäumen zu markieren.",Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,Fällbereich markieren,
TreeCuttingUnselectionTool.Description,"Verwende dieses Werkzeug, um die Markierung zum Fällen von Bäumen wieder von einem Bereich zu entfernen.",Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,Markierung des Fällbereichs entfernen,
Tutorial.Basics,Grundlagen,Header of the tutorial section that covers the basic concepts
Tutorial.Basics.ManagePause,"Das Spiel kann jederzeit pausiert werden, damit du die Situation abschätzen und deine nächsten Schritte planen kannst.",
Tutorial.Basics.ManageSpeed,"Du kannst auch die Spielgeschwindigkeit erhöhen und so Wartezeiten überbrücken, wenn deine Biber arbeiten oder schlafen.",
Tutorial.Basics.MoveCamera,Sehen wir uns zunächst einmal um.,
Tutorial.Basics.MoveCameraDown,Kamera nach hinten bewegen,
Tutorial.Basics.MoveCameraLeft,Kamera nach links bewegen,
Tutorial.Basics.MoveCameraRight,Kamera nach rechts bewegen,
Tutorial.Basics.MoveCameraUp,Kamera nach vorne bewegen,
Tutorial.Basics.Pause,Pausieren,
Tutorial.Basics.RotateCamera,Rotiere jetzt die Ansicht.,
Tutorial.Basics.RotateCameraLeft,Kamera nach links drehen,
Tutorial.Basics.RotateCameraRight,Kamera nach rechts drehen,
Tutorial.Basics.SetSpeed1,Stelle die Geschwindigkeit auf >,> shouldn't be removed as it is the symbol for normal speed on UI button.
Tutorial.Basics.SetSpeed2,Stelle die Geschwindigkeit auf >>,>> shouldn't be removed as it is the symbol for fast speed on UI button.
Tutorial.Basics.SetSpeed3,Stelle die Geschwindigkeit auf >>>,>>> shouldn't be removed as it is the symbol for very fast speed on UI button.
Tutorial.Basics.Unpause,Pause beenden,
Tutorial.Basics.ZoomCamera,"Wenn du deine Biber aus der Nähe beobachten oder dir einen besseren Überblick über die Siedlung verschaffen möchtest, hast du die Möglichkeit dazu!",
Tutorial.Basics.ZoomCameraIn,Hereinzoomen,
Tutorial.Basics.ZoomCameraOut,Herauszoomen,
Tutorial.Building,Bauen: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.ConnectBuilding,Verbinden: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Continue,Fortsetzen,
Tutorial.Disable,Tutorial deaktivieren,
Tutorial.DisablePrompt,"Möchtest du das Tutorial wirklich deaktivieren?
Du kannst es später in den Einstellungen wieder aktivieren.",
Tutorial.Finish,Schließen,
Tutorial.Forestry,Forstwirtschaft,
Tutorial.Forestry.Forester,"Biber brauchen eine zuverlässige Rohholzquelle. Logisch.

Schalte mit den Wissenschaftspunkten, die von deinem Erfinder erzeugt wurden, den Förster frei. Dann baue ihn in einem Bereich, an dem du Bäume pflanzen willst.","Logs is the same as Good.Log.PluralDisplayName, Inventor is the same as Building.Inventor.DisplayName, Science Points is the same as Science.SciencePoints, Forester is the same as Building.Forester.DisplayName"
Tutorial.Forestry.MarkBirchesForPlanting,"Benutze das Werkzeug „Bäume und Büsche pflanzen“, um einige Birken zu pflanzen. Sie wachsen schnell und sind daher eine gute Wahl für eine junge Siedlung.

Ähnlich wie Nutzpflanzen wachsen sie nur in bewässerten, grünen Bereichen.

Vergiss nicht, die Pflanzbereiche zum Fällen zu markieren.","Plant Trees and Bushes is the same as ToolGroups.ForestryPlanting, Birches is the same as NaturalResource.Birch.DisplayName"
Tutorial.GoodLuck,Viel Glück!,
Tutorial.GoodLuck.Description,"Gut gemacht! Du hast den Grundstein für eine großartige Stadt gelegt. Bleib jedoch wachsam. Die eigentliche Herausforderung fängt jetzt erst an.

Baue deinen ersten Damm. Entwickle neue Technologien. Erweitere deine Bevölkerung und halte sie am Leben.

Wenn dir das gelingt, wird dieses trostlose Land zu einer Biberutopie. Wenn du scheiterst, erwartet dich dasselbe Schicksal wie die Menschen.",Dam refers to Building.Dam.DisplayName
Tutorial.HousingAndPopulation,Wohnraum und Bevölkerung,
Tutorial.HousingAndPopulation.BeaverBirth,Hab ein Jungtier,If there's no special name for beaver children in your language use 'have a child'.
