ID,Text,Comment
NewGameConfigurationPanel.Custom,Personalizzata,Game mode keep short
NewGameConfigurationPanel.Customize,Personalizza,Label of the button that opens the customization panel.
NewGameConfigurationPanel.Cycles,cicli,"Cycle is a unit of time shown after a number, example usage: '10 cycles'. Must be consistent with Weather.CycleAndDayLong."
NewGameConfigurationPanel.CyclesBeforeBadtideRandomization,Cicli senza malfluvi,"Label of a setting, how many cycles there will be without badtide seaon possibility. Badtide should be the same as Weather.Badtide"
NewGameConfigurationPanel.Days,giorni,"Shown after a number field, example usage: '10 days'"
NewGameConfigurationPanel.DemolishableRecoveryRate,Percentuale recupero demolizione,"Label of a setting, defines how much goods user will get back after demolishing a building, example usage: 'Building refund rate: 75%'"
NewGameConfigurationPanel.DroughtDuration,Durata siccità,"Label of a setting, how long drought is during each cycle."
NewGameConfigurationPanel.DroughtDurationHandicap,Riduzione durata siccità,"Label of a setting, makes droughts shorter during a game, example usage: 'Drought duration handicap: 50%"
NewGameConfigurationPanel.Easy,Facile,Game mode keep short
NewGameConfigurationPanel.EasyModeDescription,"Sei ancora in fase di apprendimento o vuoi che la tua esperienza di costruzione della città sia rilassata.

Il tuo insediamento parte con un’abbondante disponibilità di risorse.

I castori consumano meno cibo e acqua.

Le siccità e i malfluvi sono rari e di breve durata.",Badtide should be the same as Weather.Badtide
NewGameConfigurationPanel.EnableBadtides,Malfluvi,"Label of the checkbox that enables badtides, ""Badtides"" should be plural of Weather.Badtide."
NewGameConfigurationPanel.EnableDroughts,Siccità,"Label of the checkbox that enables droughts, ""Droughts"" should be plural of Weather.Drought."
NewGameConfigurationPanel.FoodConsumption,Consumo di cibo,"Label of a setting, how much food beavers consume during a game. For example 'Food consumption: 60%'"
NewGameConfigurationPanel.For,per,"Specifies a duration, between text fields, example usage: 'Drought duration handicap: [50%] for [10] cycles'"
NewGameConfigurationPanel.Hard,Difficile,Game mode keep short
NewGameConfigurationPanel.HardModeDescription,"Gli umani non ce l’hanno fatta ed è escluso che tu possa riuscirci.

Il tuo insediamento parte con poca disponibilità di risorse.

Le siccità e i malfluvi sono inclementi e peggiorano di volta in volta.

È meglio se inizi ad affilare gli incisivi.",Hard difficulty description. 'did not make it' as in they did not survive. 'sharpen your incisors' is meant to be a kind of a call to arms before a tough game. Badtide should be the same as Weather.Badtide
NewGameConfigurationPanel.InjuryChance,Probabilità di infortunio,"Label of a setting, how often injuries occur in workshops (relative to predefined value), example usage: 'Injury chance: 50%'. Injury must be the same as Need.Injury.DisplayName"
NewGameConfigurationPanel.Normal,Normale,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"Ti piacciono le sfide.

Il tuo insediamento parte con una discreta disponibilità di risorse.

Le siccità e i malfluvi sono più tenui all’inizio, ma peggiorano nel tempo.", Badtide should be the same as Weather.Badtide
NewGameConfigurationPanel.Start,Inizia,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,Adulti iniziali,"Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,Cuccioli iniziali,"Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,Cibo iniziale,"Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,Acqua iniziale,"Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.SubHeader,Modalità di gioco,
NewGameConfigurationPanel.TemperateWeatherDuration,Durata clima temperato,"Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To,-,"Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.WaterConsumption,Consumo di acqua,"Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.SubHeader,Scegli la tua fazione,
NewGameMapPanel.SubHeader,Seleziona mappa,
NewMapPanel.Header,Crea nuova mappa,
Planting.NoPriorityOption,Nessuna,No resource is prioritized
Planting.Prioritize,Dai la priorità alla risorsa:,Which resource to prioritize when planting.
Planting.ReplantDeadTrees,Ripianta gli alberi morti non contrassegnati per l’abbattimento,Label of toggle in forester panel fragment
Planting.UnlockPrompt,Devi sbloccare {0} per coltivare: {1}.,{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,Usa questo strumento per designare un’area da coltivare.,
PlantingTool.RequiredBuilding,Edificio richiesto: {0},{0} stands for Building.DisplayName.
PlayerData.CorruptedDataInfo.CorruptedFilePresent,Puoi cercare la copia del file dei dati giocatore danneggiato nella <link><b>cartella dei documenti del gioco</b></link>.,Corrupted means broken or unusable due to some error.
PlayerData.CorruptedDataInfo.Header,"Si è verificato un problema durante la lettura del file dei dati giocatore. Ne abbiamo ripristinato il contenuto da un backup locale, ma alcuni dettagli (incluse le fazioni sbloccate e le mappe completate) potrebbero essere andati persi.",
Population.AllPerished,"Malgrado la scomparsa di tutti i castori, il fiume continuò a scorrere.
Della loro vita non rimase che un misero truciolo di legna.",UI information displayed as a tooltip when the entire population has died.
Priorities.VeryLow,Minima,Please keep short
Priorities.Low,Bassa,Please keep short
Priorities.Normal,Normale,Please keep short
Priorities.High,Alta,Please keep short
Priorities.VeryHigh,Massima,Please keep short
RecoverableGood.RecoveredGoods,Merci recuperate:,Label on tooltip that shows up when the player want to destroy building(s). Followed by list of goods.
RecoveredGoodStack.DeletePrompt,Tutte le merci che si trovano tra i detriti andranno perse. Vuoi davvero eliminarli?,"Prompt shown when the player clicks delete button on chosen rubble,Rubble should be the same as RecoveredGoodStack.DisplayName"
RecoveredGoodStack.Description,Materiali residui dalla demolizione di un edificio. Possono essere raccolti dai costruttori.,Description of stack of goods spawned after destroying a building. Builders should be translated the same way as in Building.BuildersHut.Description key
RecoveredGoodStack.DisintegrationCountdown,Si disintegra tra: {0} giorni,Info on rubble entity panel disintegration countdown progress bar
RecoveredGoodStack.DisplayName,Detriti,Display name of stack of goods spawned after destroying a building
RecoveredGoodStack.FlavorDescription,Tanto impediva la vista.,
RecoveredGoodStack.Priority,Priorità di raccolta:,Setting a priority for goods gathering work on a Rubble. Could be similar to Demolish.PriorityTitle
Resources.GatheredBy,Raccolta da:,"Header above list of buildings that can gather certain resource. Gathered is meant as general term, containing resource gathering of gatherers, farmers, lumberjacks, tappers."
Ruins.ShuffleModel,Modello casuale,Shuffle as in Randomize.
Saving.Autosave,Autosalvataggio,Name of the autosaved game
Saving.CycleUnknown,Ciclo sconosciuto,"Text shown in old save games labels that don't have cycle information. ""Cycle"" should be the same as in Weather.CycleAndDayLong"
Saving.DeleteSave,Elimina salvataggio,A button. Please keep short.
Saving.DeleteSavePrompt,Vuoi davvero eliminare {0}?,{0} stands for save name
Saving.DeleteSettlement,Elimina insediamento,A button. Please keep short.
Saving.DeleteSettlementPrompt,"Vuoi davvero eliminare l’insediamento {0}? Così facendo, tutti i salvataggi dell’insediamento andranno persi.",{0} stands for settlement name
Saving.Error,Salvataggio non riuscito! Non utilizzare caratteri vietati e assicurati che lo spazio di archiviazione sia sufficiente.,Message shown to player when saving game or map failed
Saving.InvalidFile,"Il salvataggio che stai cercando di caricare è danneggiato!

Insediamento: {0}
Salvataggio: {1}",Error message shown after trying to load a save file that is corrupted.
Saving.InvalidName,Nome non valido! Controlla che non ci siano caratteri vietati.,Error message shown after inputting a settlement name with illegal characters such > < ?.
Saving.LoadGamePanelHeader,Carica partita,
Saving.MissingMacOSPermissionsLocKey,Timberborn richiede l'autorizzazione per conservare i salvataggi sul tuo dispositivo. Il gioco verrà chiuso e ti verranno presentate le impostazioni per concedere le autorizzazioni necessarie.,A message shown to players if they did not grant the necessary permissions on macOS.
Saving.NameSettlement,Che nome desideri dare all’insediamento?,A prompt in the box for naming your settlement after starting a new game.
Saving.NonCompatibleSaveVersion,"Questo salvataggio non è compatibile con la versione attuale.
Ce l'abbiamo messa tutta per impedirlo. Avvia una nuova partita per usufruire di tutte le nuove funzionalità.",
Saving.SaveExists,Il salvataggio {0} esiste già.,{0} stands for save name
Saving.SaveGamePanelHeader,Salva partita,
Saving.Saves,Salvataggi,One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement.
Saving.SemiCompatibleSaveVersion,"La versione di questo salvataggio ({0}) non è compatibile con la versione attuale del gioco ({1}). Caricandolo, potrebbe verificarsi un arresto del gioco e/o potresti imbatterti in problemi che portano all'interruzione della partita stessa. Consigliamo caldamente di avviare una nuova partita per poter usufruire al meglio delle nuove funzionalità.

Vuoi davvero procedere con il caricamento?","{0} is the save version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to load an incompatible save."
Saving.Settlements,Insediamenti,One of the two headers in the load game panel. Shown above a list of settlements.
Saving.SteamCompatibilityMessage,<RedHighlight><i>Puoi giocare a una versione più vecchia del gioco selezionandone una a tua scelta dal client di Steam.</i></RedHighlight>,Additional message on Steam that is shown when the save is not compatible with the current version of the game. It is shown below Saving.SemiCompatibleSaveVersion and Saving.NonCompatibleSaveVersion messages.
Saving.TakenName,Esiste già un insediamento con questo nome.,Error message shown after inputting a settlement name that is already used.
Science.SciencePoints,Punti Scienza,The name of a resource which can be spent to unlock new technology
Settings.Accessibility.DisableStarfieldRotation,Disattiva rotazione del cielo stellato,Label for disabling starfield (stars in the night sky) rotation in accessibility settings
Settings.Accessibility.Header,Accessibilità,Header for accessibility section in settings panel
Settings.Analytics.ConsentToggle,Analisi attivata,Selected when giving consent to data collection/analytics.
Settings.Analytics.DataDeleted,I dati raccolti sono stati eliminati.,Confirmation info that the collected data has been deleted.
Settings.Analytics.DeleteData,Elimina i dati raccolti,Selected when withdrawing consent to data collection/analytics.
Settings.Analytics.Header,Analisi,Header for the data collection/analytics consent section.
Settings.GameSaving.AutoSavingOn,Autosalvataggio,
Settings.GameSaving.Header,Salvataggio,
Settings.Graphics.AnisotropicFiltering,Filtro anisotropico,Label for anisotropic textures quality option
Settings.Graphics.AnisotropicTextures,Texture anisotropiche,Label for anisotropic textures quality option
Settings.Graphics.AntiAliasing.FXAA,FXAA,Label for FXAA anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx2,MSAA x2,Label for MSAA with x2 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx4,MSAA x4,Label for MSAA with x4 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx8,MSAA x8,Label for MSAA with x8 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MacMSAAWarning,Potrebbe causare artefatti su hardware meno recenti.,Warning message for Mac users about potential artifacts when using MSAA anti-aliasing
Settings.Graphics.AntiAliasing.SMAA,SMAA,Label for SMAA anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasingQuality,Anti-aliasing,Antialiasing dropdown label in graphics settings panel
Settings.Graphics.Bloom,Bloom,Label for bloom effect dropdown in graphics settings panel
Settings.Graphics.Header,Qualità grafica,Header for graphics quality section in settings panel
Settings.Graphics.LightQuality,Qualità luce,Label for Light quality dropdown
Settings.Graphics.OverallGraphicsQuality,Impostazioni predefinite,Label for graphics quality dropdown
Settings.Graphics.Quality.Custom,Personalizzata,Label for custom graphics quality option
Settings.Graphics.Quality.High,Alta,Label for high quality graphics option
Settings.Graphics.Quality.Low,Bassa,Label for low quality graphics option
Settings.Graphics.Quality.Medium,Media,Label for medium quality graphics option
Settings.Graphics.Quality.Off,No,"Label for graphics quality option that disables certain graphic effect, please keep short"
Settings.Graphics.Quality.On,Sì,"Label for graphics quality option that enables certain graphic effect, please keep short"
Settings.Graphics.Quality.Ultra,Ultra,Label for ultra quality graphics option
Settings.Graphics.ShadowQuality,Qualità ombre,Label for shadow quality option
Settings.Graphics.TextureQuality,Qualità texture,Label for texture quality option
Settings.Graphics.WaterQuality,Qualità acqua,"Label for water quality dropdown, used in graphics settings panel"
Settings.Header,Impostazioni,
Settings.Input.DragCamera,Trascinamento visuale,
Settings.Input.EdgePanCamera,Scorrimento a bordo schermo,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,Velocità scorrimento a bordo schermo,
Settings.Input.Header,Controlli,
Settings.Input.InvertZoom,Inverti zoom,
Settings.Input.KeyboardCameraMovementSpeed,Velocità movimento tastiera,
Settings.Input.KeyboardCameraRotationSpeed,Velocità rotazione tastiera,
Settings.Input.KeyboardCameraZoomSpeed,Velocità zoom tastiera,
Settings.Input.LockCursorInWindow,Blocca cursore nella finestra,"When this option is enabled, mouse cursor cannot leave game window / display"
Settings.Input.MouseWheelCameraZoomSpeed,Velocità zoom rotellina del mouse,Label of a slider for setting the speed of camera zooming with the mouse wheel.
Settings.Input.OnScreenKeyboard.Auto,Automatizzazione,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnScreenKeyboard.Disabled,Disattivata,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnScreenKeyboard.Enabled,Attivata,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnscreenKeyboard,Tastiera Big Picture di Steam:,Label for dropdown indicating OnScreen Keyboard mode
Settings.Input.SwapMouseCameraMovementWithRotation,Inverti pulsanti visuale del mouse,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,Cambia,Please keep short
Settings.Language.Current,Lingua:,
Settings.Language.Restart,Riavvia ora,Please keep short
Settings.Language.Warning,Per applicare le modifiche è necessario riavviare il gioco.,Warning shown when user changes language
Settings.Screen.AntiAliasing,Anti-aliasing,Label for anti-aliasing toggle in settings window
Settings.Screen.Brightness,Luminosità,Label for overall brightness level setting in screen settings panel
Settings.Screen.FrameRateLimit,Limite frequenza fotogrammi,Label of a dropdown for setting a FPS limit. It should probably be left unchanged in most languages.
Settings.Screen.FrameRateLimit.Unlimited,Nessun limite,A dropdown value indicating unlimited frame rate.
Settings.Screen.FrameRateLimit.Value,{0} FPS,{0} is a number. FPS stands for Frames Per Second.
Settings.Screen.FullScreen,Schermo intero,
Settings.Screen.GraphicsQuality,Qualità grafica,
Settings.Screen.Header,Grafica,
Settings.Screen.Quality.High,Alta,Please keep short
Settings.Screen.Quality.Low,Bassa,Please keep short
Settings.Screen.Quality.Medium,Media,Please keep short
Settings.Screen.Quality.Ultra,Ultra,Please keep short
Settings.Screen.ResolutionScale,Scala di risoluzione,Please keep short
Settings.Screen.ScreenHeader,Schermo,Section label in settings panel
Settings.Screen.ScreenResolution,Risoluzione schermo,
Settings.Screen.VSync,Sincronizzazione verticale,Label of a dropdown for choosing a VSync mode.
Settings.Screen.VSync.0,No,A dropdown item indicating VSync mode.
Settings.Screen.VSync.1,Sì,A dropdown item indicating VSync mode.
Settings.Screen.VSync.2,Ogni due fotogrammi,A dropdown item indicating VSync mode.
Settings.Sound.EnvironmentVolume,Volume suoni ambientali,
Settings.Sound.Header,Suono,
Settings.Sound.MasterVolume,Volume principale,
Settings.Sound.MusicVolume,Volume musica,
Settings.Sound.MuteWhenMinimized,Silenzia audio se ridotto a icona o in secondo piano,
Settings.Sound.UIVolume,Volume interfaccia,
Settings.Tutorial.DisableTutorial,Disattiva tutorial,
Settings.Tutorial.Header,Tutorial,
Settings.UI.Header,Interfaccia,
Settings.UI.RunInBackground,Esecuzione in background,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,Mostra FPS,
Settings.UI.UIScaleFactor,Scala interfaccia,
Status.BadwaterContamination.Incubation,"Questo castoro è stato esposto troppo a lungo all'acqua contaminata. Per ora sta bene, ma tra pochi giorni si ammalerà.",Shown as an status alert when beaver spents too much time in contaminated water (and will get sick soon). Badwater should be the same as Good.Badwater.DisplayName.
Status.BadwaterContamination.Incubation.Short,Castoro malato,Shown as an status alert when beaver spents too much time in contaminated badwater (and will get sick soon). Please keep short.
Status.Beaver.Dead,Morto,Shown in the beaver info window to explain that the beaver died
Status.BombActivationWarning,Esploderà a breve.,Text shown in entity panel when count down is active for a water source.
Status.Bot.Dead,Distrutto.,This shows up when a bot has been destroyed
Status.Breeding.ProgressHalted,"Procreazione interrotta, in attesa di nutrienti",
Status.Breeding.ProgressHalted.Short,Procreazione interrotta,Please keep short.
Status.Buildings.BlockedByContamination,Questo edificio è bloccato dalla malacqua.,Shown as status when badwater contamination affects building and stops it from working. Badwater should be the same as Good.Badwater.DisplayName.
Status.Buildings.BlockedByContamination.Short,Bloccato dalla malacqua,Shown as status when badwater contamination affects building and stops it from working (please keep short). Badwater should be the same as Good.Badwater.DisplayName.
Status.Buildings.DirectionalBlocking,La costruzione richiede prima il completamento di quella antecedente.,"Status shown on construction sites, that need to be finished in directional order."
Status.Buildings.Flooded,Troppa acqua.,Notification that shows in the selected building's panel when it's flooded.
Status.Buildings.Flooded.Short,Edificio allagato,Alert that shows up when a building is flooded. Please keep short.
Status.Buildings.NeedsWater,Questo edificio ha bisogno di acque più profonde per funzionare.,
Status.Buildings.NeedsWater.Short,All’edificio serve acqua,Please keep short.
Status.Buildings.Paused,In pausa.,"Alternative terms: Paused, Switched off"
Status.Buildings.PipeObstructed,Tubo ostruito.,Text shown in building panel when input pipe of water pump is obstructed.
Status.Buildings.Unreachable,Nessuna strada collega questo edificio al centro del distretto.,Shown when a building isn't connected to a District Center.
Status.Buildings.Unreachable.Short,Edificio non collegato,Shown when a building isn't connected to a District Center. Please keep short.
Status.Buildings.VerticalBlocking,La costruzione richiede prima il completamento di quella sottostante.,"Status shown on construction sites, that need to be finished from bottom to top."
Status.ConstructionSites.NoMaterials,Impossibile ottenere tutti i materiali necessari.,Shown in the building box when there are no available materials in the nearby storages or no storages nearby
Status.ConstructionSites.NoMaterials.Short,Materiali insufficienti per costruire,Notification that the construction can't be finished. Please keep short.
Status.Distribution.InvalidConnection,L’edificio deve essere collegato a due distretti.,"Shown as status of District Crossing, when both entrances of the building are connected to the same district or when other half is not connected to any district"
Status.Emptying.EmptyingInProgress,Svuotamento in corso: l’edificio non accetta altre merci.,
Status.FixedStockpile.Unreachable,Collega a un distretto per raccogliere merci.,Text shown in entity panel when a stockpile building is not connected to a district and its goods cannot be collected.
Status.Hauling.NoHaulingPost,Richiede trasportatori per funzionare.,Haulers are the same as in Building.HaulingPost.Description.
Status.Homelessness.Stranded,Bloccato.,This status is activated after a beaver or a bot got stranded and cut off from the village.
Status.Homelessness.Stranded.Short,Bloccato,This alert is activated after a beaver or a bot got stranded and cut off from the village. Please keep short
Status.HydroponicGarden.CultivationHalted,Coltivazione interrotta per assenza di lavoratori o acqua. Le colture appassiranno a breve.,"Shown as status of Hydroponic Garden building, when it is not able to produce and its crops are about to die."
Status.HydroponicGarden.CultivationHalted.Short,Coltivazione interrotta,Alert that shows up when Hydroponic Garden building is not able to produce and growth is stopped. Please keep short.
Status.Inventory.NoGoodSelected,Nessuna merce selezionata.,A warning that no good is selected for storage in warehouse.
Status.Inventory.NoGoodSelected.Short,Nessuna merce selezionata,A warning that no good is selected for storage in warehouse. Please keep short.
Status.Inventory.UnwantedStock,In attesa della rimozione della scorta precedente.,"A warning that there are different goods in a warehouse, than currently selected. Different goods needs to be taken out, before new selected goods can be brought in."
Status.Manufactory.NoRecipe,Nessuna ricetta selezionata.,A warning that no recipe is selected for crafting
Status.Manufactory.NoRecipe.Short,Nessuna ricetta,A warning that no recipe is selected for crafting. Please keep short.
Status.Mechanical.NoPower,L’edificio necessita di energia per funzionare. Collegalo a un generatore.,
Status.Mechanical.NoPower.Short,All’edificio non arriva energia,Power is not an electrical but mechanical/kinetic energy. Please keep short.
Status.NaturalResources.Contaminated,Contaminata.,Shown when a plant is dying because it is contaminated. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.NaturalResources.Drying,Appassisce.,Shown when a plant is dying because it has no access to the water
Status.NaturalResources.NotEnoughWater,Senza acqua.,Shown when a water plant is dying because its river or lake dried up.
Status.NaturalResources.TooMuchWater,Troppa acqua.,Shown when a plant is dying because it is submerged in water.
Status.Need.BadwaterContamination,Contaminato dalla malacqua.,This shows up in the selected beaver's panel when it is contaminated. Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.Need.BadwaterContamination.Short,Castoro contaminato,This shows up as an alert when a beaver is contaminated. Please keep short. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.Need.Biofuel,Senza combustibile.,This shows up when a bot runs out of fuel.
Status.Need.Biofuel.Short,Castorobot a secco,This shows up when a bot runs out of fuel. Please keep short. Bot should be the same as Bot.TemplateName.
Status.Need.ChippedTeeth,Denti scheggiati.,This shows up when a beaver has broken teeth.
Status.Need.ChippedTeeth.Short,Denti scheggiati,This shows up when a beaver has broken teeth. Please keep short.
Status.Need.Hunger,Muore di fame.,This shows up when a beaver's hunger reaches critical levels. Please keep short.
Status.Need.Injury,Ferito.,This shows up in the selected beaver's panel when it has an injury.
Status.Need.Injury.Short,Castoro ferito,This shows up as an alert when a beaver has an injury. Please keep short.
Status.Need.Power,Senza energia.,This shows up when a bot runs out of power.
Status.Need.Power.Short,Castorobot senza energia,This shows up when a bot runs out of power. Please keep short. Bot should be the same as Bot.TemplateName.
Status.Need.Sleep,Esausto.,
Status.Need.Thirst,Disidratato.,This shows up on the entity panel when a beaver is extremely thirsty
Status.Object.UnreachableObject,Troppo lontano da un distretto e impossibile da raggiungere! Costruisci altre strade o un nuovo distretto.,"Shown when a building, construction site, demolishable object or rubble is out of a district's range."
Status.RecoveredGoodStack.NoStorage,Nessuno spazio di stoccaggio a disposizione. Creane di più.,Shown on Rubble's panel when there is no storage space for goods. Storage should be translated similar to ToolGroups.Storage
Status.Science.NotEnoughScience,Punti Scienza insufficienti per mettere in funzione.,Shown when the player doesn't have enough Science Points to power a building. Science Points should be the same as Science.SciencePoints
Status.Science.NotEnoughScience.Short,Punti Scienza insufficienti,Prompt when player doesn't have enough science points to unlock something. Please keep short. Science Points should be the same as Science.SciencePoints
Status.TimedActivationWarning,Si attiverà a breve.,Text shown in entity panel when count down is active for a water source.
Status.TimedComponentActivator.Short,{0} giorni,"Text shown in alert area when count down is active, please keep short."
Status.UnstableCoreActivationWarning,Esploderà a breve.,Text shown in entity panel when count down is active for a unstable core.
Status.Wonder.NotEnoughGoods,Materiali insufficienti per l'attivazione.,Shown when the player tries to activate a Wonder but the building does not have all of its materials stored yet.
Status.Wonder.NotEnoughWorkers,Lavoratori insufficienti per l'attivazione.,Shown when the player tries to activate a Wonder but there are not enough workers to operate the building.
Status.Work.LackOfResources,Impossibile ottenere tutti i materiali richiesti.,
Status.Work.LackOfResources.Short,L'edificio non ha merci,Please keep short.
Status.Work.NoUnemployed,Nessun lavoratore disponibile nel distretto.,Shown when there are no unemployed workers available in a district to work in this building.
Status.Work.NoUnemployed.Short,Edificio senza personale,A notification that lets players know that the building has no workers. Please keep short.
Status.Yielding.NothingToDoInRange,Nessuna attività nell’area,
SteamWorkshop.Changelog,Registro delle modifiche,Label of the text field that allows entering the changelog of the item to be uploaded to Steam Workshop.
SteamWorkshop.Description,Descrizione,Label of the text field that allows entering the description of the item to be uploaded to Steam Workshop.
SteamWorkshop.LegalAgreement,"Caricando questo oggetto, acconsenti ai <link><u>termini di servizio di Steam Workshop</u></link>.",Tagged text is a highlightable link to the Steam Workshop terms of service. Do not remove or translate tags.
SteamWorkshop.Name,Nome,Label of the text field that allows entering the name of the item to be uploaded to Steam Workshop.
SteamWorkshop.Preview,Anteprima,Label of the preview of the item to be uploaded to Steam Workshop.
SteamWorkshop.RefreshThumbnail,Aggiorna,Label of a button that tries to load the preview of the item to be uploaded to Steam Workshop.
SteamWorkshop.ShowWorkshopItem,Apri in Steam Workshop,Label of the button that opens the Steam Workshop page of the item that has been uploaded to Steam Workshop.
SteamWorkshop.SteamMapTooltip,Mappa di Steam Workshop,Tooltip on the map icon that indicates that the map is from Steam Workshop.
SteamWorkshop.Tags,Etichette,Label of the list of tags in Steam Workshop that user can set. It should be translated the same way as Steam is translating it: https://partner.steamgames.com/doc/features/workshop/tags
SteamWorkshop.Update,Aggiorna,Label of the checkbox that determines whether certain elements of the item to be uploaded to Steam Workshop should be updated.
SteamWorkshop.UploadAsNew,Carica come nuovo,Label of the checkbox that determines whether the item to be uploaded to Steam Workshop should be uploaded as a new item or as an update to an existing item.
SteamWorkshop.UploadButton,Carica,Text on the button that starts uploading the item to Steam Workshop.
SteamWorkshop.UploadFailed,Caricamento non riuscito. Codice errore di Steam: {0},"Message that is shown when an item could not be uploaded to Steam Workshop. {0} is the error code, for example ""k_EResultAccessDenied (15)"""
SteamWorkshop.UploadHeader,Carica su Steam Workshop,Header of the panel that allows uploading items to Steam Workshop.
SteamWorkshop.UploadProgress,Caricamento: {0},Message that is shown when an item is being uploaded to Steam Workshop. {0} stands for percentage value of the upload progress. Please keep short.
SteamWorkshop.UploadSuccess,Il tuo contenuto è stato caricato!,Message that is shown when an item has been successfully uploaded to Steam Workshop.
SteamWorkshop.UploadToSteamWorkshop,Carica su Steam Workshop,Label of a button that uploads a mod to Steam Workshop.
SteamWorkshop.Visibility,Visibilità,Label of the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Friends,Solo amici,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Private,Solo io,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Public,Tutti,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Unlisted,Non disponibile,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
StockpilePriority.Accept,Accetta,"Please keep short. Defines a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Accept.Long,Accetta merci.,"Describes a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Empty,Svuota,"Please keep short. Defines a state of a warehouse, where it is going to be emptied"
StockpilePriority.Empty.Long,Smista merci negli altri magazzini.,"Describes a state of a warehouse, where it is going to be emptied"
StockpilePriority.Obtain,Riceve,"Please keep short. Defines a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Obtain.Long,Riceve merci da altri magazzini.,"Describes a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Supply,Fornisce,"Please keep short. Defines a state of a warehouse, where it accepts goods, but haulers will move them to other warehouses if able"
StockpilePriority.Supply.Long,Fornisce merci agli altri magazzini.,"Defines a state of a warehouse, where it accepts goods, but haulers will move them to other warehouses if able"
TerrainPhysicsPostLoader.TerrainHasNoSupport,Il terreno aveva un supporto non valido ed è stato eliminato.,Warning shown when loaded terrain has invalid physical support
Thumbnail.NoPreview,Nessuna anteprima,Text shown with default thumbnail when the selected map or save has no preview image
Time.DaysShort,{0}g,"{0} stands for days, for example 16d. Please keep very short."
Time.HourShort,h,Hour abbreviation
Time.HoursShort,{0}h,"{0} stands for hours, for example 16h. Please keep very short. (renamed from Work.WorkingHoursShort)"
TimedComponentActivator.CountdownNotActive,Inattivo,Text shown in entity panel when count down is not active for entity.
TimedComponentActivator.CyclesUntilCountdownActivation,Ciclo di attivazione del conto alla rovescia,Label for input field shown in entity panel in editor. Allows to set a cycle number in which count down will start.
TimedComponentActivator.DaysUntilActivationLoc,Durata del conto alla rovescia in giorni,Label for input field shown in entity panel in editor. Allows to set a number of days until activation.
TimedComponentActivator.DaysUntilActivationProgress,Si attiva tra: {0} giorni,Text shown in entity panel during gameplay when count down is active. Informs abount time left until activation.
TimedComponentActivator.DaysUntilExplosionProgress,Esplode tra: {0} giorni,Text shown in entity panel during gameplay when count down is active. Informs abount time left until activation.
TimedComponentActivator.IsEnabledToggle,Attivazione ritardata,Label for toggle in entity panel in editor. Allows to enable or disable time activation.
Toggle.Selected,(selezionato),Indication in tooltip about selected item. Fore example: 'Planting (selected)'
Toggle.State.Closed,Chiuso,Indication in tooltip about toggle state. For example 'Status: Closed'
