ID,Text,Comment
NewGameConfigurationPanel.InjuryChance,受傷機率,"Label of a setting, how often injuries occur in workshops (relative to predefined value), example usage: 'Injury chance: 50%'. Injury must be the same as Need.Injury.DisplayName"
NewGameConfigurationPanel.Normal,普通,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"你希望遊戲有挑戰性。

遊戲開始時，定居地的資源適中。

初期階段的乾旱與惡水潮較溫和，但會隨著時間越來越嚴重。", Badtide should be the same as Weather.Badtide
NewGameConfigurationPanel.Start,開始,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,初始成年數量,"Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,初始幼年數量,"Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,初始食物量,"Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,初始水量,"Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.SubHeader,遊戲模式,
NewGameConfigurationPanel.TemperateWeatherDuration,溫和氣候持續時間,"Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To, - ,"Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.WaterConsumption,水消耗量,"Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.SubHeader,選擇派系,
NewGameMapPanel.SubHeader,選擇地圖,
NewMapPanel.Header,建立新地圖,
Planting.NoPriorityOption,無,No resource is prioritized
Planting.Prioritize,優先資源：,Which resource to prioritize when planting.
Planting.ReplantDeadTrees,重新種植未標記為要砍伐的枯樹,Label of toggle in forester panel fragment
Planting.UnlockPrompt,需先解鎖{0}才能種植{1}。,{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,可使用此工具決定要種植的區域。,
PlantingTool.RequiredBuilding,需要建築：{0},{0} stands for Building.DisplayName.
PlayerData.CorruptedDataInfo.CorruptedFilePresent,前往<link><b>遊戲文件資料夾</b></link>即可瀏覽損壞的玩家資料檔案複本。,Corrupted means broken or unusable due to some error.
PlayerData.CorruptedDataInfo.Header,讀取玩家資料檔案時發生問題。我們已透過本機備份還原內容，但部分詳細資訊 (包括解鎖的派系與精通的地圖) 可能已喪失。,
Population.AllPerished,"河水潺潺，河狸已逝，
他們短暫的存在不過是滄海一粟。",UI information displayed as a tooltip when the entire population has died.
Priorities.VeryLow,極低,Please keep short
Priorities.Low,低,Please keep short
Priorities.Normal,普通,Please keep short
Priorities.High,高,Please keep short
Priorities.VeryHigh,極高,Please keep short
RecoverableGood.RecoveredGoods,已回收的物資：,Label on tooltip that shows up when the player want to destroy building(s). Followed by list of goods.
RecoveredGoodStack.DeletePrompt,將喪失瓦礫堆中的所有物資。確定要刪除嗎？,"Prompt shown when the player clicks delete button on chosen rubble,Rubble should be the same as RecoveredGoodStack.DisplayName"
RecoveredGoodStack.Description,拆除建築物後留下的材料。可由建築工收集。,Description of stack of goods spawned after destroying a building. Builders should be translated the same way as in Building.BuildersHut.Description key
RecoveredGoodStack.DisintegrationCountdown,分解時間：{0} 天,Info on rubble entity panel disintegration countdown progress bar
RecoveredGoodStack.DisplayName,瓦礫堆,Display name of stack of goods spawned after destroying a building
RecoveredGoodStack.FlavorDescription,反正放著也蠻殺風景的。,
RecoveredGoodStack.Priority,收集優先度：,Setting a priority for goods gathering work on a Rubble. Could be similar to Demolish.PriorityTitle
Resources.GatheredBy,採集來源：,"Header above list of buildings that can gather certain resource. Gathered is meant as general term, containing resource gathering of gatherers, farmers, lumberjacks, tappers."
Ruins.ShuffleModel,隨機模型,Shuffle as in Randomize.
Saving.Autosave,自動儲存,Name of the autosaved game
Saving.CycleUnknown,未知迴圈,"Text shown in old save games labels that don't have cycle information. ""Cycle"" should be the same as in Weather.CycleAndDayLong"
Saving.DeleteSave,刪除存檔,A button. Please keep short.
Saving.DeleteSavePrompt,確定要刪除「{0}」嗎？,{0} stands for save name
Saving.DeleteSettlement,刪除定居地,A button. Please keep short.
Saving.DeleteSettlementPrompt,確定要刪除定居地「{0}」嗎？將刪除此定居地的所有存檔。,{0} stands for settlement name
Saving.Error,儲存失敗！請避免使用非法字元，並確保儲存空間充足。,Message shown to player when saving game or map failed
Saving.InvalidFile,"你嘗試載入的的存檔已損毀！

定居地：{0}
存檔：{1}",Error message shown after trying to load a save file that is corrupted.
Saving.InvalidName,無效名稱。請確保名稱內沒有不可使用的字元。,Error message shown after inputting a settlement name with illegal characters such > < ?.
Saving.LoadGamePanelHeader,載入遊戲,
Saving.MissingMacOSPermissionsLocKey,《河狸浮生記 Timberborn》需要在裝置儲存遊戲存檔的權限。遊戲即將關閉，並開啟設定介面，供你授予必要權限。,A message shown to players if they did not grant the necessary permissions on macOS.
Saving.NameSettlement,你想幫定居地起命名為？,A prompt in the box for naming your settlement after starting a new game.
Saving.NonCompatibleSaveVersion,"此存檔與目前版本不相容。
我們已盡力避免此類情況。請開啟新遊戲以完整體驗全新內容。",
Saving.SaveExists,存檔「{0}」已存在。,{0} stands for save name
Saving.SaveGamePanelHeader,儲存遊戲,
Saving.Saves,存檔,One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement.
Saving.SemiCompatibleSaveVersion,"此存檔 ({0}) 與目前遊戲版本 ({1}) 不相容。載入存檔可能導致遊戲當機，或出現導致遊戲崩潰的問題。我們強烈建議開始新遊戲，以完整體驗新內容。

確定要繼續載入嗎？","{0} is the save version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to load an incompatible save."
Saving.Settlements,定居地,One of the two headers in the load game panel. Shown above a list of settlements.
Saving.SteamCompatibilityMessage,<RedHighlight><i>你可在 Steam 用戶端切換至自訂版本，以遊玩舊版本遊戲。</i></RedHighlight>,Additional message on Steam that is shown when the save is not compatible with the current version of the game. It is shown below Saving.SemiCompatibleSaveVersion and Saving.NonCompatibleSaveVersion messages.
Saving.TakenName,已有相同名稱的定居地。,Error message shown after inputting a settlement name that is already used.
Science.SciencePoints,科學點數,The name of a resource which can be spent to unlock new technology
Settings.Accessibility.DisableStarfieldRotation,停用星空旋轉,Label for disabling starfield (stars in the night sky) rotation in accessibility settings
Settings.Accessibility.Header,輔助功能,Header for accessibility section in settings panel
Settings.Analytics.ConsentToggle,資料分析已啟用,Selected when giving consent to data collection/analytics.
Settings.Analytics.DataDeleted,已刪除收集的資料。,Confirmation info that the collected data has been deleted.
Settings.Analytics.DeleteData,刪除已收集的資料,Selected when withdrawing consent to data collection/analytics.
Settings.Analytics.Header,資料分析,Header for the data collection/analytics consent section.
Settings.GameSaving.AutoSavingOn,自動儲存,
Settings.GameSaving.Header,正在儲存,
Settings.Graphics.AnisotropicFiltering,各向異性篩選,Label for anisotropic textures quality option
Settings.Graphics.AnisotropicTextures,各向異性紋理,Label for anisotropic textures quality option
Settings.Graphics.AntiAliasing.FXAA,FXAA,Label for FXAA anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx2,MSAA x2,Label for MSAA with x2 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx4,MSAA x4,Label for MSAA with x4 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MSAAx8,MSAA x8,Label for MSAA with x8 resolution anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasing.MacMSAAWarning,這可能會導致在老舊硬體出現偽影。,Warning message for Mac users about potential artifacts when using MSAA anti-aliasing
Settings.Graphics.AntiAliasing.SMAA,SMAA,Label for SMAA anti-aliasing option in graphics settings panel
Settings.Graphics.AntiAliasingQuality,反鋸齒,Antialiasing dropdown label in graphics settings panel
Settings.Graphics.Bloom,光暈,Label for bloom effect dropdown in graphics settings panel
Settings.Graphics.Header,圖像品質,Header for graphics quality section in settings panel
Settings.Graphics.LightQuality,光線品質,Label for Light quality dropdown
Settings.Graphics.OverallGraphicsQuality,預設,Label for graphics quality dropdown
Settings.Graphics.Quality.Custom,自訂,Label for custom graphics quality option
Settings.Graphics.Quality.High,高,Label for high quality graphics option
Settings.Graphics.Quality.Low,低,Label for low quality graphics option
Settings.Graphics.Quality.Medium,中,Label for medium quality graphics option
Settings.Graphics.Quality.Off,關,"Label for graphics quality option that disables certain graphic effect, please keep short"
Settings.Graphics.Quality.On,開,"Label for graphics quality option that enables certain graphic effect, please keep short"
Settings.Graphics.Quality.Ultra,極高,Label for ultra quality graphics option
Settings.Graphics.ShadowQuality,陰影品質,Label for shadow quality option
Settings.Graphics.TextureQuality,紋理品質,Label for texture quality option
Settings.Graphics.WaterQuality,水品質,"Label for water quality dropdown, used in graphics settings panel"
Settings.Header,設定,
Settings.Input.DragCamera,視角拖曳,
Settings.Input.EdgePanCamera,畫面邊緣捲動,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,畫面邊緣捲動速度,
Settings.Input.Header,輸入,
Settings.Input.InvertZoom,縮放反轉,
Settings.Input.KeyboardCameraMovementSpeed,鍵盤視角移動速度,
Settings.Input.KeyboardCameraRotationSpeed,鍵盤視角旋轉速度,
Settings.Input.KeyboardCameraZoomSpeed,鍵盤視角縮放速度,
Settings.Input.LockCursorInWindow,將游標鎖定於視窗,"When this option is enabled, mouse cursor cannot leave game window / display"
Settings.Input.MouseWheelCameraZoomSpeed,滑鼠滾輪縮放速度,Label of a slider for setting the speed of camera zooming with the mouse wheel.
Settings.Input.OnScreenKeyboard.Auto,自動,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnScreenKeyboard.Disabled,停用,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnScreenKeyboard.Enabled,啟用,A dropdown item indicating OnScreen Keyboard mode.
Settings.Input.OnscreenKeyboard,Steam 大螢幕虛擬鍵盤,Label for dropdown indicating OnScreen Keyboard mode
Settings.Input.SwapMouseCameraMovementWithRotation,交換視角按鈕,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,變更,Please keep short
Settings.Language.Current,語言：,
Settings.Language.Restart,立即重新啟動,Please keep short
Settings.Language.Warning,變更需要重新啟動遊戲。,Warning shown when user changes language
Settings.Screen.AntiAliasing,反鋸齒,Label for anti-aliasing toggle in settings window
Settings.Screen.Brightness,亮度,Label for overall brightness level setting in screen settings panel
Settings.Screen.FrameRateLimit,畫面更新率限制,Label of a dropdown for setting a FPS limit. It should probably be left unchanged in most languages.
Settings.Screen.FrameRateLimit.Unlimited,無限制,A dropdown value indicating unlimited frame rate.
Settings.Screen.FrameRateLimit.Value,{0} FPS,{0} is a number. FPS stands for Frames Per Second.
Settings.Screen.FullScreen,全螢幕,
Settings.Screen.GraphicsQuality,圖像品質,
Settings.Screen.Header,圖像,
Settings.Screen.Quality.High,高,Please keep short
Settings.Screen.Quality.Low,低,Please keep short
Settings.Screen.Quality.Medium,中,Please keep short
Settings.Screen.Quality.Ultra,極高,Please keep short
Settings.Screen.ResolutionScale,解析度比例,Please keep short
Settings.Screen.ScreenHeader,螢幕,Section label in settings panel
Settings.Screen.ScreenResolution,螢幕解析度,
Settings.Screen.VSync,垂直同步,Label of a dropdown for choosing a VSync mode.
Settings.Screen.VSync.0,關,A dropdown item indicating VSync mode.
Settings.Screen.VSync.1,開,A dropdown item indicating VSync mode.
Settings.Screen.VSync.2,每秒畫面更新率,A dropdown item indicating VSync mode.
Settings.Sound.EnvironmentVolume,環境音量,
Settings.Sound.Header,聲音,
Settings.Sound.MasterVolume,主音量,
Settings.Sound.MusicVolume,音樂音量,
Settings.Sound.MuteWhenMinimized,在最小化或使用其他視窗時靜音,
Settings.Sound.UIVolume,使用者介面音量,
Settings.Tutorial.DisableTutorial,停用教學,
Settings.Tutorial.Header,教學,
Settings.UI.Header,介面,
Settings.UI.RunInBackground,在背景執行,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,顯示 FPS,
Settings.UI.UIScaleFactor,使用者介面縮放,
Status.BadwaterContamination.Incubation,這隻河狸在受汙染的水中待太久了，雖然現在暫時無恙，但過幾天就會生病。,Shown as an status alert when beaver spents too much time in contaminated water (and will get sick soon). Badwater should be the same as Good.Badwater.DisplayName.
Status.BadwaterContamination.Incubation.Short,河狸身體不適,Shown as an status alert when beaver spents too much time in contaminated badwater (and will get sick soon). Please keep short.
Status.Beaver.Dead,去世,Shown in the beaver info window to explain that the beaver died
Status.BombActivationWarning,即將爆炸。,Text shown in entity panel when count down is active for a water source.
Status.Bot.Dead,已毀壞。,This shows up when a bot has been destroyed
Status.Breeding.ProgressHalted,繁殖停止，正在等待養料,
Status.Breeding.ProgressHalted.Short,繁殖停止,Please keep short.
Status.Buildings.BlockedByContamination,這座建築被惡水擋住了。,Shown as status when badwater contamination affects building and stops it from working. Badwater should be the same as Good.Badwater.DisplayName.
Status.Buildings.BlockedByContamination.Short,被惡水阻擋,Shown as status when badwater contamination affects building and stops it from working (please keep short). Badwater should be the same as Good.Badwater.DisplayName.
Status.Buildings.DirectionalBlocking,此工程需等待後方工程完成才可進行。,"Status shown on construction sites, that need to be finished in directional order."
Status.Buildings.Flooded,遭淹沒。,Notification that shows in the selected building's panel when it's flooded.
Status.Buildings.Flooded.Short,建築遭淹沒,Alert that shows up when a building is flooded. Please keep short.
Status.Buildings.NeedsWater,此建築需要更深的水位才能運作。,
Status.Buildings.NeedsWater.Short,建築需要水,Please keep short.
Status.Buildings.Paused,已暫停。,"Alternative terms: Paused, Switched off"
Status.Buildings.PipeObstructed,管道受阻。,Text shown in building panel when input pipe of water pump is obstructed.
Status.Buildings.Unreachable,這座建築沒有道路連通任何地區中心。,Shown when a building isn't connected to a District Center.
Status.Buildings.Unreachable.Short,建築未連通,Shown when a building isn't connected to a District Center. Please keep short.
Status.Buildings.VerticalBlocking,此工程需等待下方工程完成才可進行。,"Status shown on construction sites, that need to be finished from bottom to top."
Status.ConstructionSites.NoMaterials,無法獲得全部所需資源。,Shown in the building box when there are no available materials in the nearby storages or no storages nearby
Status.ConstructionSites.NoMaterials.Short,缺少建築材料,Notification that the construction can't be finished. Please keep short.
Status.Distribution.InvalidConnection,建築必須與兩個地區相連。,"Shown as status of District Crossing, when both entrances of the building are connected to the same district or when other half is not connected to any district"
Status.Emptying.EmptyingInProgress,正在清空建築，無法放進新物品。,
Status.FixedStockpile.Unreachable,連接到一處地區以收集物資。,Text shown in entity panel when a stockpile building is not connected to a district and its goods cannot be collected.
Status.Hauling.NoHaulingPost,需要搬運工才能運轉。,Haulers are the same as in Building.HaulingPost.Description.
Status.Homelessness.Stranded,迷路了。,This status is activated after a beaver or a bot got stranded and cut off from the village.
Status.Homelessness.Stranded.Short,迷路了,This alert is activated after a beaver or a bot got stranded and cut off from the village. Please keep short
Status.HydroponicGarden.CultivationHalted,由於缺少勞工或水源，水耕栽培已停止。作物即將枯死。,"Shown as status of Hydroponic Garden building, when it is not able to produce and its crops are about to die."
Status.HydroponicGarden.CultivationHalted.Short,水耕栽培已停止,Alert that shows up when Hydroponic Garden building is not able to produce and growth is stopped. Please keep short.
Status.Inventory.NoGoodSelected,未選取物品。,A warning that no good is selected for storage in warehouse.
Status.Inventory.NoGoodSelected.Short,未選取物品,A warning that no good is selected for storage in warehouse. Please keep short.
Status.Inventory.UnwantedStock,正在等待搬移之前的庫存。,"A warning that there are different goods in a warehouse, than currently selected. Different goods needs to be taken out, before new selected goods can be brought in."
Status.Manufactory.NoRecipe,未選擇配方。,A warning that no recipe is selected for crafting
Status.Manufactory.NoRecipe.Short,無配方,A warning that no recipe is selected for crafting. Please keep short.
Status.Mechanical.NoPower,建築需要動能才能運作。將其連接到動能供應源。,
Status.Mechanical.NoPower.Short,建築缺乏動能,Power is not an electrical but mechanical/kinetic energy. Please keep short.
Status.NaturalResources.Contaminated,受汙染。,Shown when a plant is dying because it is contaminated. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.NaturalResources.Drying,因缺水而逐漸乾枯。,Shown when a plant is dying because it has no access to the water
Status.NaturalResources.NotEnoughWater,沒有水源。,Shown when a water plant is dying because its river or lake dried up.
Status.NaturalResources.TooMuchWater,遭淹沒。,Shown when a plant is dying because it is submerged in water.
Status.Need.BadwaterContamination,被惡水汙染。,This shows up in the selected beaver's panel when it is contaminated. Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.Need.BadwaterContamination.Short,受汙染的河狸,This shows up as an alert when a beaver is contaminated. Please keep short. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Status.Need.Biofuel,燃料已耗盡。,This shows up when a bot runs out of fuel.
Status.Need.Biofuel.Short,機關人燃料耗盡,This shows up when a bot runs out of fuel. Please keep short. Bot should be the same as Bot.TemplateName.
Status.Need.ChippedTeeth,受損的牙。,This shows up when a beaver has broken teeth.
Status.Need.ChippedTeeth.Short,受損的牙,This shows up when a beaver has broken teeth. Please keep short.
Status.Need.Hunger,超級餓。,This shows up when a beaver's hunger reaches critical levels. Please keep short.
Status.Need.Injury,受傷了。,This shows up in the selected beaver's panel when it has an injury.
Status.Need.Injury.Short,有河狸受傷了,This shows up as an alert when a beaver has an injury. Please keep short.
Status.Need.Power,沒動能了。,This shows up when a bot runs out of power.
Status.Need.Power.Short,機關人沒動能了,This shows up when a bot runs out of power. Please keep short. Bot should be the same as Bot.TemplateName.
Status.Need.Sleep,筋疲力盡。,
Status.Need.Thirst,渴到脫水了。,This shows up on the entity panel when a beaver is extremely thirsty
Status.Object.UnreachableObject,離地區太遠，無法到達。需建造更多道路或新地區。,"Shown when a building, construction site, demolishable object or rubble is out of a district's range."
Status.RecoveredGoodStack.NoStorage,沒有可用空間。請建造更多倉儲空間。,Shown on Rubble's panel when there is no storage space for goods. Storage should be translated similar to ToolGroups.Storage
Status.Science.NotEnoughScience,科學點數不足。,Shown when the player doesn't have enough Science Points to power a building. Science Points should be the same as Science.SciencePoints
Status.Science.NotEnoughScience.Short,科學點數不足,Prompt when player doesn't have enough science points to unlock something. Please keep short. Science Points should be the same as Science.SciencePoints
Status.TimedActivationWarning,即將啟動。,Text shown in entity panel when count down is active for a water source.
Status.TimedComponentActivator.Short,{0} 天,"Text shown in alert area when count down is active, please keep short."
Status.UnstableCoreActivationWarning,即將爆炸。,Text shown in entity panel when count down is active for a unstable core.
Status.Wonder.NotEnoughGoods,沒有足夠材料啟動,Shown when the player tries to activate a Wonder but the building does not have all of its materials stored yet.
Status.Wonder.NotEnoughWorkers,沒有足夠勞工啟動。,Shown when the player tries to activate a Wonder but there are not enough workers to operate the building.
Status.Work.LackOfResources,無法獲得全部所需資源。,
Status.Work.LackOfResources.Short,建築缺乏物資,Please keep short.
Status.Work.NoUnemployed,目前地區無可用勞工。,Shown when there are no unemployed workers available in a district to work in this building.
Status.Work.NoUnemployed.Short,建築無狸進駐,A notification that lets players know that the building has no workers. Please keep short.
Status.Yielding.NothingToDoInRange,範圍內無事可做,
SteamWorkshop.Changelog,更新日誌,Label of the text field that allows entering the changelog of the item to be uploaded to Steam Workshop.
SteamWorkshop.Description,描述,Label of the text field that allows entering the description of the item to be uploaded to Steam Workshop.
SteamWorkshop.LegalAgreement,提交此模組即代表您同意 <link><u>Steam 工作坊的服務條款</u></link>。,Tagged text is a highlightable link to the Steam Workshop terms of service. Do not remove or translate tags.
SteamWorkshop.Name,名稱,Label of the text field that allows entering the name of the item to be uploaded to Steam Workshop.
SteamWorkshop.Preview,預覽,Label of the preview of the item to be uploaded to Steam Workshop.
SteamWorkshop.RefreshThumbnail,重新整理,Label of a button that tries to load the preview of the item to be uploaded to Steam Workshop.
SteamWorkshop.ShowWorkshopItem,在 Steam 工作坊開啟,Label of the button that opens the Steam Workshop page of the item that has been uploaded to Steam Workshop.
SteamWorkshop.SteamMapTooltip,Steam 工作坊地圖,Tooltip on the map icon that indicates that the map is from Steam Workshop.
SteamWorkshop.Tags,標籤,Label of the list of tags in Steam Workshop that user can set. It should be translated the same way as Steam is translating it: https://partner.steamgames.com/doc/features/workshop/tags
SteamWorkshop.Update,更新,Label of the checkbox that determines whether certain elements of the item to be uploaded to Steam Workshop should be updated.
SteamWorkshop.UploadAsNew,上傳為新模組,Label of the checkbox that determines whether the item to be uploaded to Steam Workshop should be uploaded as a new item or as an update to an existing item.
SteamWorkshop.UploadButton,上傳,Text on the button that starts uploading the item to Steam Workshop.
SteamWorkshop.UploadFailed,上傳失敗，Steam 錯誤代碼：{0},"Message that is shown when an item could not be uploaded to Steam Workshop. {0} is the error code, for example ""k_EResultAccessDenied (15)"""
SteamWorkshop.UploadHeader,上傳至 Steam 工作坊,Header of the panel that allows uploading items to Steam Workshop.
SteamWorkshop.UploadProgress,正在上傳：{0},Message that is shown when an item is being uploaded to Steam Workshop. {0} stands for percentage value of the upload progress. Please keep short.
SteamWorkshop.UploadSuccess,內容上傳成功！,Message that is shown when an item has been successfully uploaded to Steam Workshop.
SteamWorkshop.UploadToSteamWorkshop,上傳至 Steam 工作坊,Label of a button that uploads a mod to Steam Workshop.
SteamWorkshop.Visibility,可見度選項,Label of the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Friends,僅限好友,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Private,私人,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Public,公開,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
SteamWorkshop.Visibility.Unlisted,不在清單顯示,Option in the dropdown that allows selecting the visibility of the item to be uploaded to Steam Workshop.
StockpilePriority.Accept,接受,"Please keep short. Defines a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Accept.Long,接受物品。,"Describes a state of a warehouse, where it accepts goods if needed"
StockpilePriority.Empty,清空,"Please keep short. Defines a state of a warehouse, where it is going to be emptied"
StockpilePriority.Empty.Long,將倉庫物品清空，移至其他倉庫。,"Describes a state of a warehouse, where it is going to be emptied"
StockpilePriority.Obtain,獲取,"Please keep short. Defines a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Obtain.Long,獲取其他倉庫的物品。,"Describes a state of a warehouse, where it is going to be actively filled"
StockpilePriority.Supply,供應,"Please keep short. Defines a state of a warehouse, where it accepts goods, but haulers will move them to other warehouses if able"
StockpilePriority.Supply.Long,向其他倉庫供應物品。,"Defines a state of a warehouse, where it accepts goods, but haulers will move them to other warehouses if able"
TerrainPhysicsPostLoader.TerrainHasNoSupport,地形支撐無效，已被刪除。,Warning shown when loaded terrain has invalid physical support
Thumbnail.NoPreview,無預覽,Text shown with default thumbnail when the selected map or save has no preview image
Time.DaysShort,{0}天,"{0} stands for days, for example 16d. Please keep very short."
Time.HourShort,小時,Hour abbreviation
Time.HoursShort,{0}小時,"{0} stands for hours, for example 16h. Please keep very short. (renamed from Work.WorkingHoursShort)"
TimedComponentActivator.CountdownNotActive,休眠,Text shown in entity panel when count down is not active for entity.
TimedComponentActivator.CyclesUntilCountdownActivation,倒數啟動週期,Label for input field shown in entity panel in editor. Allows to set a cycle number in which count down will start.
TimedComponentActivator.DaysUntilActivationLoc,倒數持續天數,Label for input field shown in entity panel in editor. Allows to set a number of days until activation.
TimedComponentActivator.DaysUntilActivationProgress,啟動倒數：{0} 天,Text shown in entity panel during gameplay when count down is active. Informs abount time left until activation.
TimedComponentActivator.DaysUntilExplosionProgress,爆炸倒數：{0} 天,Text shown in entity panel during gameplay when count down is active. Informs abount time left until activation.
TimedComponentActivator.IsEnabledToggle,延遲啟動,Label for toggle in entity panel in editor. Allows to enable or disable time activation.
Toggle.Selected,(已選取),Indication in tooltip about selected item. Fore example: 'Planting (selected)'
Toggle.State.Closed,已關閉,Indication in tooltip about toggle state. For example 'Status: Closed'
Toggle.State.Off,關,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: off'
Toggle.State.On,開,Indication in tooltip about toggle state. For example 'Prioritize building by haulers: on'
Toggle.State.Open,開啟,Indication in tooltip about toggle state. For example 'Status: Open'
ToolGroups.Decoration,裝飾,Buildings and objects that are for decoration
ToolGroups.Demolishing,拆除建築與資源,
ToolGroups.DistrictManagement,地區管理,"Toolbar category for buildings used for district management - that includes builders, moving goods and making new districts"
ToolGroups.FieldsPlanting,種植作物,This is in active voice as in 'to plant crops'
ToolGroups.Food,食物,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,種植樹木與灌木,This is in active voice
ToolGroups.Housing,住宅,Buildings that beavers can live in
ToolGroups.Landscaping,土地改造,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.MapEditor,地圖編輯器,Objects specific to map editor such as starting point or water source
ToolGroups.MapEditorObjects,物件,
ToolGroups.MapEditorResources,資源,
ToolGroups.MapEditorWater,水,
ToolGroups.Metal,金屬,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,紀念碑,Awe-inspiring statues and fantastic contraptions
ToolGroups.NaturalOverhangs,天然懸挑,Name for the category grouping natural/rock overhangs in the toolbar.
ToolGroups.Other,其他,Buildings that don't fit in other categories
ToolGroups.Paths,道路和結構,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,動能,Buildings that produce and transfer power
ToolGroups.Priority,分配優先順序,This is in active voice
ToolGroups.Ruins,廢墟,Group for different types of ruin objects
ToolGroups.Science,科學,Buildings that produce Science points
ToolGroups.Storage,倉儲,Buildings that store goods and resources
ToolGroups.TreeCutting,砍樹,This is in active voice
ToolGroups.Water,水,Buildings that gather and store water.
ToolGroups.Wood,木材,Buildings that allow gathering and producing using wood
TopBar.Badwater,惡水,A group of goods. Please keep short.
TopBar.Food,食物,A group of goods. Please keep short.
TopBar.Ingredients,原料,Please keep short.
TopBar.Logs,原木,A group of goods. Please keep short.
TopBar.Materials,材料,A group of goods. Please keep short.
TopBar.Nothing,無,A group of goods. Please keep short.
TopBar.Science,科學,A group of goods. Please keep short.
TopBar.Water,水,A group of goods. Please keep short.
TreeCuttingSelectionTool.Description,可使用此工具標記要砍伐的區域。,Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,標記樹木砍伐區域,
TreeCuttingUnselectionTool.Description,可使用此工具取消標記要砍伐的區域。,Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,取消標記樹木砍伐區域,
Tutorial.Basics,基礎,Header of the tutorial section that covers the basic concepts
Tutorial.Basics.ManagePause,遊戲隨時都能暫停，助你評估局勢並規劃行動。,
Tutorial.Basics.ManageSpeed,你也可以加快遊戲速度，縮短河狸工作或休息的等待時間。,
Tutorial.Basics.MoveCamera,首先，來看看這片區域。,
Tutorial.Basics.MoveCameraDown,向後移動視角,
Tutorial.Basics.MoveCameraLeft,向左移動視角,
Tutorial.Basics.MoveCameraRight,向右移動視角,
Tutorial.Basics.MoveCameraUp,向前移動視角,
Tutorial.Basics.Pause,暫停,
Tutorial.Basics.RotateCamera,現在，旋轉視角。,
Tutorial.Basics.RotateCameraLeft,向左旋轉視角,
Tutorial.Basics.RotateCameraRight,向右旋轉視角,
Tutorial.Basics.SetSpeed1,速度調至 >,> shouldn't be removed as it is the symbol for normal speed on UI button.
Tutorial.Basics.SetSpeed2,速度調至 >>,>> shouldn't be removed as it is the symbol for fast speed on UI button.
Tutorial.Basics.SetSpeed3,速度調至 >>>,>>> shouldn't be removed as it is the symbol for very fast speed on UI button.
Tutorial.Basics.Unpause,取消暫停,
Tutorial.Basics.ZoomCamera,你可以近距離查看河狸，還能俯瞰整個定居地！,
Tutorial.Basics.ZoomCameraIn,拉近,
Tutorial.Basics.ZoomCameraOut,拉遠,
Tutorial.Building,建造：{0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
